rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
7203,2022-07-27 16:01:23+08,1685,492,2022-08-04 21:14:23+08,1,2022-02-16 10:30:53+08
7204,2022-07-27 16:02:31+08,2512,531,2022-08-03 15:56:31+08,2,2022-02-16 10:30:53+08
7205,2022-07-27 16:06:13+08,2828,36,2022-08-05 14:11:13+08,1,2022-02-16 10:30:53+08
7206,2022-07-27 16:07:05+08,3752,373,2022-07-31 10:13:05+08,2,2022-02-16 10:30:53+08
7207,2022-07-27 16:13:26+08,336,51,2022-08-01 17:24:26+08,1,2022-02-16 10:30:53+08
7208,2022-07-27 16:16:28+08,1523,138,2022-07-28 16:40:28+08,1,2022-02-16 10:30:53+08
7209,2022-07-27 16:16:53+08,3766,49,2022-07-30 15:09:53+08,2,2022-02-16 10:30:53+08
7210,2022-07-27 16:19:05+08,1984,176,2022-07-28 11:35:05+08,1,2022-02-16 10:30:53+08
7211,2022-07-27 16:20:00+08,4445,285,2022-08-02 21:53:00+08,1,2022-02-16 10:30:53+08
7212,2022-07-27 16:21:22+08,2905,591,2022-08-01 11:47:22+08,2,2022-02-16 10:30:53+08
7213,2022-07-27 16:22:29+08,2836,502,2022-08-03 20:53:29+08,2,2022-02-16 10:30:53+08
7214,2022-07-27 16:23:33+08,802,309,2022-08-03 20:14:33+08,2,2022-02-16 10:30:53+08
7215,2022-07-27 16:24:00+08,2713,473,2022-08-05 14:37:00+08,2,2022-02-16 10:30:53+08
7216,2022-07-27 16:27:45+08,1812,292,2022-08-03 20:08:45+08,1,2022-02-16 10:30:53+08
7217,2022-07-27 16:31:44+08,2646,20,2022-07-29 17:48:44+08,1,2022-02-16 10:30:53+08
7218,2022-07-27 16:34:24+08,2458,530,2022-08-01 14:00:24+08,1,2022-02-16 10:30:53+08
7219,2022-07-27 16:35:36+08,4046,512,2022-07-29 11:44:36+08,1,2022-02-16 10:30:53+08
7220,2022-07-27 16:35:54+08,3867,79,2022-08-04 13:00:54+08,2,2022-02-16 10:30:53+08
7221,2022-07-27 16:37:35+08,3820,579,2022-07-28 18:25:35+08,1,2022-02-16 10:30:53+08
7222,2022-07-27 16:38:43+08,2330,206,2022-07-28 13:25:43+08,1,2022-02-16 10:30:53+08
7223,2022-07-27 16:42:27+08,2623,325,2022-08-04 11:02:27+08,1,2022-02-16 10:30:53+08
7224,2022-07-27 16:44:26+08,2701,106,2022-08-05 19:46:26+08,2,2022-02-16 10:30:53+08
7225,2022-07-27 16:47:12+08,632,306,2022-08-03 20:19:12+08,2,2022-02-16 10:30:53+08
7226,2022-07-27 16:47:53+08,3507,370,2022-08-01 15:24:53+08,1,2022-02-16 10:30:53+08
7227,2022-07-27 16:53:43+08,791,164,2022-08-05 16:36:43+08,2,2022-02-16 10:30:53+08
7228,2022-07-27 16:55:33+08,1693,481,2022-07-29 11:33:33+08,2,2022-02-16 10:30:53+08
7229,2022-07-27 17:00:54+08,978,182,2022-07-28 20:58:54+08,2,2022-02-16 10:30:53+08
7230,2022-07-27 17:01:41+08,1152,245,2022-08-02 18:00:41+08,1,2022-02-16 10:30:53+08
7231,2022-07-27 17:01:51+08,1638,86,2022-08-05 20:38:51+08,2,2022-02-16 10:30:53+08
7232,2022-07-27 17:04:19+08,1147,306,2022-07-28 16:43:19+08,2,2022-02-16 10:30:53+08
7233,2022-07-27 17:08:36+08,213,245,2022-07-31 23:00:36+08,1,2022-02-16 10:30:53+08
7234,2022-07-27 17:08:45+08,3873,372,2022-07-31 20:58:45+08,1,2022-02-16 10:30:53+08
7235,2022-07-27 17:09:30+08,1261,354,2022-08-05 18:44:30+08,2,2022-02-16 10:30:53+08
7236,2022-07-27 17:09:39+08,3004,218,2022-08-03 23:05:39+08,1,2022-02-16 10:30:53+08
7237,2022-07-27 17:12:36+08,1904,29,2022-07-31 15:40:36+08,2,2022-02-16 10:30:53+08
7238,2022-07-27 17:13:41+08,1197,116,2022-07-29 18:07:41+08,1,2022-02-16 10:30:53+08
7239,2022-07-27 17:20:27+08,1786,278,2022-07-29 17:15:27+08,1,2022-02-16 10:30:53+08
7240,2022-07-27 17:21:15+08,4565,324,2022-08-03 12:04:15+08,1,2022-02-16 10:30:53+08
7241,2022-07-27 17:25:49+08,2433,354,2022-07-28 12:30:49+08,2,2022-02-16 10:30:53+08
7242,2022-07-27 17:25:51+08,1966,565,2022-08-04 23:02:51+08,2,2022-02-16 10:30:53+08
7243,2022-07-27 17:26:11+08,1287,238,2022-07-29 18:43:11+08,2,2022-02-16 10:30:53+08
7244,2022-07-27 17:27:33+08,1329,339,2022-07-30 20:09:33+08,1,2022-02-16 10:30:53+08
7245,2022-07-27 17:29:06+08,260,95,2022-08-05 19:09:06+08,2,2022-02-16 10:30:53+08
7246,2022-07-27 17:30:41+08,2003,333,2022-07-30 12:44:41+08,1,2022-02-16 10:30:53+08
7247,2022-07-27 17:32:58+08,1445,102,2022-07-29 12:00:58+08,2,2022-02-16 10:30:53+08
7248,2022-07-27 17:37:45+08,4256,456,2022-08-01 20:13:45+08,1,2022-02-16 10:30:53+08
7249,2022-07-27 17:39:53+08,2441,425,2022-07-28 21:48:53+08,2,2022-02-16 10:30:53+08
7250,2022-07-27 17:44:09+08,3410,589,2022-07-28 18:47:09+08,1,2022-02-16 10:30:53+08
7251,2022-07-27 17:44:55+08,1737,360,2022-08-01 23:12:55+08,1,2022-02-16 10:30:53+08
7252,2022-07-27 17:45:28+08,3107,549,2022-08-04 13:24:28+08,2,2022-02-16 10:30:53+08
7253,2022-07-27 17:46:37+08,1950,236,2022-07-28 18:18:37+08,1,2022-02-16 10:30:53+08
7254,2022-07-27 17:48:50+08,2697,286,2022-07-28 17:34:50+08,1,2022-02-16 10:30:53+08
7255,2022-07-27 17:49:54+08,2101,502,2022-07-31 17:40:54+08,2,2022-02-16 10:30:53+08
7256,2022-07-27 17:58:32+08,4275,363,2022-07-29 15:58:32+08,2,2022-02-16 10:30:53+08
7257,2022-07-27 18:04:17+08,3302,480,2022-08-04 19:32:17+08,2,2022-02-16 10:30:53+08
7258,2022-07-27 18:05:54+08,2079,494,2022-08-02 18:36:54+08,1,2022-02-16 10:30:53+08
7259,2022-07-27 18:06:00+08,2345,406,2022-08-02 13:44:00+08,2,2022-02-16 10:30:53+08
7260,2022-07-27 18:09:28+08,3827,434,2022-08-03 16:41:28+08,1,2022-02-16 10:30:53+08
7261,2022-07-27 18:15:01+08,942,172,2022-07-28 16:42:01+08,2,2022-02-16 10:30:53+08
7262,2022-07-27 18:15:36+08,4097,522,2022-07-30 17:49:36+08,2,2022-02-16 10:30:53+08
7263,2022-07-27 18:17:22+08,725,324,2022-08-04 17:59:22+08,1,2022-02-16 10:30:53+08
7264,2022-07-27 18:18:58+08,2391,299,2022-08-03 14:43:58+08,2,2022-02-16 10:30:53+08
7265,2022-07-27 18:19:01+08,3465,290,2022-08-01 16:29:01+08,1,2022-02-16 10:30:53+08
7266,2022-07-27 18:22:17+08,3379,24,2022-08-04 12:45:17+08,1,2022-02-16 10:30:53+08
7267,2022-07-27 18:22:55+08,3661,122,2022-08-01 15:13:55+08,1,2022-02-16 10:30:53+08
7268,2022-07-27 18:23:09+08,2740,260,2022-08-01 19:42:09+08,2,2022-02-16 10:30:53+08
7269,2022-07-27 18:23:47+08,2089,209,2022-07-31 20:10:47+08,1,2022-02-16 10:30:53+08
7270,2022-07-27 18:29:02+08,1888,526,2022-08-05 15:04:02+08,1,2022-02-16 10:30:53+08
7271,2022-07-27 18:29:11+08,858,469,2022-08-05 22:33:11+08,1,2022-02-16 10:30:53+08
7272,2022-07-27 18:30:20+08,250,364,2022-07-30 00:16:20+08,2,2022-02-16 10:30:53+08
7273,2022-07-27 18:31:22+08,2465,1,2022-07-31 13:50:22+08,1,2022-02-16 10:30:53+08
7274,2022-07-27 18:35:34+08,4087,180,2022-08-01 14:10:34+08,1,2022-02-16 10:30:53+08
7275,2022-07-27 18:39:08+08,775,323,2022-07-30 20:37:08+08,2,2022-02-16 10:30:53+08
7276,2022-07-27 18:41:57+08,1665,314,2022-08-01 17:39:57+08,1,2022-02-16 10:30:53+08
7277,2022-07-27 18:48:37+08,1544,67,2022-08-03 14:20:37+08,1,2022-02-16 10:30:53+08
7278,2022-07-27 18:50:34+08,531,592,2022-08-01 17:22:34+08,1,2022-02-16 10:30:53+08
7279,2022-07-27 18:50:47+08,1424,12,2022-07-30 18:19:47+08,2,2022-02-16 10:30:53+08
7280,2022-07-27 18:50:52+08,236,342,2022-07-30 22:53:52+08,2,2022-02-16 10:30:53+08
7281,2022-07-27 18:59:20+08,1350,491,2022-08-04 19:48:20+08,1,2022-02-16 10:30:53+08
7282,2022-07-27 19:00:19+08,4418,276,2022-08-04 21:48:19+08,2,2022-02-16 10:30:53+08
7283,2022-07-27 19:02:41+08,3101,508,2022-08-05 14:25:41+08,1,2022-02-16 10:30:53+08
7284,2022-07-27 19:12:04+08,2336,52,2022-07-31 18:17:04+08,2,2022-02-16 10:30:53+08
7285,2022-07-27 19:14:06+08,2855,498,2022-08-03 21:57:06+08,2,2022-02-16 10:30:53+08
7286,2022-07-27 19:23:49+08,3452,498,2022-08-04 14:57:49+08,1,2022-02-16 10:30:53+08
7287,2022-07-27 19:24:12+08,926,198,2022-07-31 22:34:12+08,1,2022-02-16 10:30:53+08
7288,2022-07-27 19:24:59+08,45,226,2022-08-02 22:52:59+08,2,2022-02-16 10:30:53+08
7289,2022-07-27 19:26:51+08,2157,187,2022-08-03 01:20:51+08,2,2022-02-16 10:30:53+08
7290,2022-07-27 19:28:45+08,3652,423,2022-08-01 23:18:45+08,1,2022-02-16 10:30:53+08
7291,2022-07-27 19:30:47+08,310,263,2022-08-01 19:45:47+08,1,2022-02-16 10:30:53+08
7292,2022-07-27 19:34:14+08,795,468,2022-08-02 01:16:14+08,2,2022-02-16 10:30:53+08
7293,2022-07-27 19:37:28+08,3333,5,2022-07-30 22:12:28+08,2,2022-02-16 10:30:53+08
7294,2022-07-27 19:38:14+08,487,313,2022-07-30 20:01:14+08,1,2022-02-16 10:30:53+08
7295,2022-07-27 19:38:47+08,3396,462,2022-08-05 17:12:47+08,1,2022-02-16 10:30:53+08
7296,2022-07-27 19:39:48+08,1681,400,2022-08-05 01:24:48+08,2,2022-02-16 10:30:53+08
7297,2022-07-27 19:39:48+08,1855,135,2022-07-30 00:50:48+08,2,2022-02-16 10:30:53+08
7298,2022-07-27 19:45:14+08,1653,121,2022-07-30 14:02:14+08,1,2022-02-16 10:30:53+08
7299,2022-07-27 19:49:56+08,3002,286,2022-08-03 19:25:56+08,1,2022-02-16 10:30:53+08
7300,2022-07-27 19:50:17+08,4561,272,2022-08-05 01:43:17+08,1,2022-02-16 10:30:53+08
7301,2022-07-27 19:50:23+08,3367,93,2022-08-01 16:43:23+08,2,2022-02-16 10:30:53+08
7302,2022-07-27 19:52:13+08,4539,477,2022-07-29 22:13:13+08,2,2022-02-16 10:30:53+08
7303,2022-07-27 19:54:39+08,1398,163,2022-07-31 16:26:39+08,2,2022-02-16 10:30:53+08
7304,2022-07-27 19:56:56+08,1162,74,2022-08-05 16:19:56+08,2,2022-02-16 10:30:53+08
7305,2022-07-27 19:57:06+08,2464,229,2022-07-30 20:13:06+08,2,2022-02-16 10:30:53+08
7306,2022-07-27 19:57:26+08,2269,207,2022-08-03 16:35:26+08,2,2022-02-16 10:30:53+08
7307,2022-07-27 19:59:10+08,3882,595,2022-07-29 18:35:10+08,1,2022-02-16 10:30:53+08
7308,2022-07-27 20:00:25+08,1452,229,2022-08-03 23:04:25+08,1,2022-02-16 10:30:53+08
7309,2022-07-27 20:00:29+08,633,317,2022-07-29 19:15:29+08,2,2022-02-16 10:30:53+08
7310,2022-07-27 20:00:55+08,3711,103,2022-07-29 00:54:55+08,1,2022-02-16 10:30:53+08
7311,2022-07-27 20:02:54+08,2807,582,2022-08-04 16:52:54+08,1,2022-02-16 10:30:53+08
7312,2022-07-27 20:03:14+08,228,543,2022-07-31 14:56:14+08,2,2022-02-16 10:30:53+08
7313,2022-07-27 20:11:57+08,1884,396,2022-08-02 14:31:57+08,1,2022-02-16 10:30:53+08
7314,2022-07-27 20:13:32+08,1376,11,2022-08-03 16:24:32+08,2,2022-02-16 10:30:53+08
7315,2022-07-27 20:14:56+08,974,208,2022-08-03 15:44:56+08,2,2022-02-16 10:30:53+08
7316,2022-07-27 20:19:03+08,3344,114,2022-07-28 14:43:03+08,2,2022-02-16 10:30:53+08
7317,2022-07-27 20:19:41+08,1518,443,2022-07-29 23:16:41+08,2,2022-02-16 10:30:53+08
7318,2022-07-27 20:25:31+08,1954,301,2022-07-31 18:44:31+08,2,2022-02-16 10:30:53+08
7319,2022-07-27 20:31:25+08,2370,576,2022-08-04 14:31:25+08,1,2022-02-16 10:30:53+08
7320,2022-07-27 20:33:35+08,4348,241,2022-07-31 20:22:35+08,2,2022-02-16 10:30:53+08
7321,2022-07-27 20:33:38+08,3525,38,2022-08-03 14:35:38+08,2,2022-02-16 10:30:53+08
7322,2022-07-27 20:37:26+08,1810,508,2022-08-04 01:00:26+08,2,2022-02-16 10:30:53+08
7323,2022-07-27 20:39:40+08,3830,125,2022-07-29 15:45:40+08,2,2022-02-16 10:30:53+08
7324,2022-07-27 20:42:39+08,2572,462,2022-08-04 17:33:39+08,2,2022-02-16 10:30:53+08
7325,2022-07-27 20:46:55+08,1727,289,2022-07-28 21:21:55+08,1,2022-02-16 10:30:53+08
7326,2022-07-27 20:50:40+08,2844,432,2022-07-30 15:16:40+08,1,2022-02-16 10:30:53+08
7327,2022-07-27 20:53:26+08,4074,508,2022-08-05 00:58:26+08,2,2022-02-16 10:30:53+08
7328,2022-07-27 20:55:18+08,663,26,2022-08-02 02:52:18+08,1,2022-02-16 10:30:53+08
7329,2022-07-27 20:55:34+08,906,226,2022-08-04 22:15:34+08,1,2022-02-16 10:30:53+08
7330,2022-07-27 20:56:46+08,3705,237,2022-08-04 14:56:46+08,1,2022-02-16 10:30:53+08
7331,2022-07-27 20:57:50+08,2090,60,2022-07-31 15:59:50+08,1,2022-02-16 10:30:53+08
7332,2022-07-27 20:58:57+08,1761,151,2022-08-02 19:40:57+08,1,2022-02-16 10:30:53+08
7333,2022-07-27 20:59:11+08,1331,230,2022-07-30 23:04:11+08,1,2022-02-16 10:30:53+08
7334,2022-07-27 20:59:58+08,3006,461,2022-07-29 18:33:58+08,1,2022-02-16 10:30:53+08
7335,2022-07-27 21:06:50+08,1219,219,2022-08-06 01:27:50+08,2,2022-02-16 10:30:53+08
7336,2022-07-27 21:11:45+08,2706,46,2022-07-28 18:00:45+08,2,2022-02-16 10:30:53+08
7337,2022-07-27 21:12:04+08,3314,525,2022-08-03 21:57:04+08,2,2022-02-16 10:30:53+08
7338,2022-07-27 21:13:34+08,107,251,2022-08-04 01:36:34+08,2,2022-02-16 10:30:53+08
7339,2022-07-27 21:17:48+08,3343,316,2022-07-31 19:47:48+08,2,2022-02-16 10:30:53+08
7340,2022-07-27 21:18:10+08,1344,567,2022-07-30 16:57:10+08,1,2022-02-16 10:30:53+08
7341,2022-07-27 21:23:55+08,3567,498,2022-07-28 21:11:55+08,2,2022-02-16 10:30:53+08
7342,2022-07-27 21:25:17+08,4083,504,2022-08-04 17:02:17+08,2,2022-02-16 10:30:53+08
7343,2022-07-27 21:27:13+08,1177,526,2022-07-30 16:27:13+08,2,2022-02-16 10:30:53+08
7344,2022-07-27 21:29:28+08,1714,366,2022-07-31 22:36:28+08,1,2022-02-16 10:30:53+08
7345,2022-07-27 21:29:53+08,2434,572,2022-08-04 01:38:53+08,2,2022-02-16 10:30:53+08
7346,2022-07-27 21:30:42+08,741,2,2022-08-02 23:48:42+08,1,2022-02-16 10:30:53+08
7347,2022-07-27 21:31:24+08,3779,225,2022-07-31 23:19:24+08,1,2022-02-16 10:30:53+08
7348,2022-07-27 21:32:32+08,3238,43,2022-07-29 00:05:32+08,1,2022-02-16 10:30:53+08
7349,2022-07-27 21:33:00+08,861,195,2022-08-01 22:01:00+08,2,2022-02-16 10:30:53+08
7350,2022-07-27 21:34:14+08,737,410,2022-08-03 02:19:14+08,2,2022-02-16 10:30:53+08
7351,2022-07-27 21:37:36+08,2147,445,2022-07-30 16:58:36+08,2,2022-02-16 10:30:53+08
7352,2022-07-27 21:38:29+08,35,429,2022-07-28 21:24:29+08,1,2022-02-16 10:30:53+08
7353,2022-07-27 21:38:39+08,1308,357,2022-08-01 02:50:39+08,1,2022-02-16 10:30:53+08
7354,2022-07-27 21:42:11+08,2395,598,2022-08-04 01:19:11+08,2,2022-02-16 10:30:53+08
7355,2022-07-27 21:45:59+08,3803,115,2022-08-03 00:23:59+08,2,2022-02-16 10:30:53+08
7356,2022-07-27 21:47:35+08,309,397,2022-07-29 01:10:35+08,2,2022-02-16 10:30:53+08
7357,2022-07-27 21:48:31+08,1917,438,2022-08-03 01:07:31+08,2,2022-02-16 10:30:53+08
7358,2022-07-27 21:49:44+08,175,245,2022-07-29 03:00:44+08,1,2022-02-16 10:30:53+08
7359,2022-07-27 21:51:04+08,174,183,2022-07-31 23:03:04+08,2,2022-02-16 10:30:53+08
7360,2022-07-27 21:52:06+08,1312,467,2022-08-02 19:24:06+08,2,2022-02-16 10:30:53+08
7361,2022-07-27 21:53:55+08,4567,463,2022-08-01 02:48:55+08,2,2022-02-16 10:30:53+08
7362,2022-07-27 21:58:27+08,1902,419,2022-08-01 18:51:27+08,1,2022-02-16 10:30:53+08
7363,2022-07-27 21:58:29+08,1649,407,2022-08-05 16:02:29+08,1,2022-02-16 10:30:53+08
7364,2022-07-27 21:58:40+08,3046,592,2022-08-03 16:01:40+08,2,2022-02-16 10:30:53+08
7365,2022-07-27 22:00:20+08,3283,450,2022-07-30 19:58:20+08,1,2022-02-16 10:30:53+08
7366,2022-07-27 22:01:17+08,461,357,2022-08-05 03:28:17+08,1,2022-02-16 10:30:53+08
7367,2022-07-27 22:05:45+08,1738,383,2022-08-02 20:46:45+08,1,2022-02-16 10:30:53+08
7368,2022-07-27 22:06:05+08,2265,286,2022-07-31 21:10:05+08,2,2022-02-16 10:30:53+08
7369,2022-07-27 22:07:58+08,3889,139,2022-07-30 16:16:58+08,2,2022-02-16 10:30:53+08
7370,2022-07-27 22:15:53+08,2022,89,2022-08-04 02:53:53+08,2,2022-02-16 10:30:53+08
7371,2022-07-27 22:18:42+08,1807,577,2022-08-01 16:58:42+08,1,2022-02-16 10:30:53+08
7372,2022-07-27 22:18:42+08,3202,584,2022-08-01 22:18:42+08,2,2022-02-16 10:30:53+08
7373,2022-07-27 22:19:33+08,3074,488,2022-08-04 17:45:33+08,1,2022-02-16 10:30:53+08
7374,2022-07-27 22:20:57+08,3184,438,2022-08-05 20:09:57+08,2,2022-02-16 10:30:53+08
7375,2022-07-27 22:22:33+08,2970,381,2022-08-02 03:06:33+08,1,2022-02-16 10:30:53+08
7376,2022-07-27 22:23:02+08,488,2,2022-08-04 17:35:02+08,2,2022-02-16 10:30:53+08
7377,2022-07-27 22:31:28+08,1369,588,2022-08-03 02:59:28+08,2,2022-02-16 10:30:53+08
7378,2022-07-27 22:31:33+08,3297,144,2022-08-04 00:15:33+08,2,2022-02-16 10:30:53+08
7379,2022-07-27 22:36:43+08,424,415,2022-07-30 23:37:43+08,2,2022-02-16 10:30:53+08
7380,2022-07-27 22:37:01+08,988,348,2022-08-04 02:24:01+08,1,2022-02-16 10:30:53+08
7381,2022-07-27 22:40:26+08,1595,483,2022-08-03 00:26:26+08,2,2022-02-16 10:30:53+08
7382,2022-07-27 22:43:15+08,356,518,2022-07-28 18:18:15+08,2,2022-02-16 10:30:53+08
7383,2022-07-27 22:46:53+08,3860,50,2022-08-03 18:10:53+08,1,2022-02-16 10:30:53+08
7384,2022-07-27 22:49:45+08,3573,585,2022-08-04 22:17:45+08,1,2022-02-16 10:30:53+08
7385,2022-07-27 22:49:46+08,2996,56,2022-07-28 20:50:46+08,2,2022-02-16 10:30:53+08
7386,2022-07-27 22:52:10+08,3569,190,2022-08-04 22:13:10+08,1,2022-02-16 10:30:53+08
7387,2022-07-27 22:54:19+08,3274,233,2022-08-03 21:46:19+08,1,2022-02-16 10:30:53+08
7388,2022-07-27 22:54:19+08,4559,455,2022-08-02 00:02:19+08,2,2022-02-16 10:30:53+08
7389,2022-07-27 22:56:15+08,3822,156,2022-07-31 04:28:15+08,2,2022-02-16 10:30:53+08
7390,2022-07-27 22:59:19+08,1723,230,2022-08-04 17:09:19+08,2,2022-02-16 10:30:53+08
7391,2022-07-27 23:00:00+08,1153,531,2022-08-05 01:07:00+08,2,2022-02-16 10:30:53+08
7392,2022-07-27 23:01:05+08,3159,204,2022-08-02 00:23:05+08,2,2022-02-16 10:30:53+08
7393,2022-07-27 23:02:52+08,2369,181,2022-08-02 20:24:52+08,1,2022-02-16 10:30:53+08
7394,2022-07-27 23:03:08+08,2399,30,2022-08-04 18:27:08+08,2,2022-02-16 10:30:53+08
7395,2022-07-27 23:03:11+08,2888,411,2022-08-01 03:26:11+08,2,2022-02-16 10:30:53+08
7396,2022-07-27 23:03:53+08,3346,595,2022-08-05 17:36:53+08,2,2022-02-16 10:30:53+08
7397,2022-07-27 23:05:00+08,4474,245,2022-08-02 03:29:00+08,1,2022-02-16 10:30:53+08
7398,2022-07-27 23:07:22+08,1572,51,2022-08-05 23:16:22+08,1,2022-02-16 10:30:53+08
7399,2022-07-27 23:16:02+08,1682,526,2022-08-04 01:02:02+08,2,2022-02-16 10:30:53+08
7400,2022-07-27 23:16:37+08,2874,133,2022-07-31 19:34:37+08,2,2022-02-16 10:30:53+08
7401,2022-07-27 23:17:55+08,2759,583,2022-08-04 22:48:55+08,1,2022-02-16 10:30:53+08
7402,2022-07-27 23:19:40+08,2707,287,2022-08-05 21:48:40+08,2,2022-02-16 10:30:53+08
7403,2022-07-27 23:22:09+08,2551,163,2022-08-01 22:32:09+08,1,2022-02-16 10:30:53+08
7404,2022-07-27 23:24:43+08,2359,190,2022-07-29 18:40:43+08,2,2022-02-16 10:30:53+08
7405,2022-07-27 23:25:11+08,2312,42,2022-08-01 19:33:11+08,2,2022-02-16 10:30:53+08
7406,2022-07-27 23:25:45+08,1412,77,2022-08-06 03:39:45+08,1,2022-02-16 10:30:53+08
7407,2022-07-27 23:29:04+08,3093,410,2022-08-02 00:47:04+08,2,2022-02-16 10:30:53+08
7408,2022-07-27 23:31:40+08,625,371,2022-07-31 18:56:40+08,2,2022-02-16 10:30:53+08
7409,2022-07-27 23:38:24+08,2352,585,2022-07-31 01:06:24+08,1,2022-02-16 10:30:53+08
7410,2022-07-27 23:41:59+08,1559,337,2022-07-30 05:11:59+08,1,2022-02-16 10:30:53+08
7411,2022-07-27 23:42:30+08,515,302,2022-08-06 00:38:30+08,1,2022-02-16 10:30:53+08
7412,2022-07-27 23:44:34+08,950,582,2022-08-04 22:06:34+08,2,2022-02-16 10:30:53+08
7413,2022-07-27 23:45:40+08,2909,254,2022-07-31 19:02:40+08,1,2022-02-16 10:30:53+08
7414,2022-07-27 23:46:07+08,3276,265,2022-08-03 03:04:07+08,1,2022-02-16 10:30:53+08
7415,2022-07-27 23:50:59+08,4410,294,2022-08-02 18:21:59+08,1,2022-02-16 10:30:53+08
7416,2022-07-27 23:55:25+08,653,350,2022-07-29 18:27:25+08,1,2022-02-16 10:30:53+08
7417,2022-07-27 23:58:33+08,2952,214,2022-07-31 05:17:33+08,1,2022-02-16 10:30:53+08
7418,2022-07-27 23:59:09+08,3029,332,2022-07-29 22:08:09+08,2,2022-02-16 10:30:53+08
7419,2022-07-28 00:04:15+08,3454,352,2022-08-06 04:54:15+08,2,2022-02-16 10:30:53+08
7420,2022-07-28 00:09:39+08,3505,547,2022-07-30 19:30:39+08,2,2022-02-16 10:30:53+08
7421,2022-07-28 00:10:05+08,3548,70,2022-08-06 00:55:05+08,1,2022-02-16 10:30:53+08
7422,2022-07-28 00:10:42+08,3954,286,2022-08-04 02:32:42+08,1,2022-02-16 10:30:53+08
7423,2022-07-28 00:11:47+08,666,277,2022-07-29 19:29:47+08,2,2022-02-16 10:30:53+08
7424,2022-07-28 00:14:19+08,660,558,2022-08-02 02:21:19+08,2,2022-02-16 10:30:53+08
7425,2022-07-28 00:18:35+08,435,263,2022-08-02 18:18:35+08,1,2022-02-16 10:30:53+08
7426,2022-07-28 00:19:46+08,4420,239,2022-07-30 04:41:46+08,1,2022-02-16 10:30:53+08
7427,2022-07-28 00:20:16+08,2548,442,2022-08-04 03:38:16+08,2,2022-02-16 10:30:53+08
7428,2022-07-28 00:21:52+08,243,90,2022-08-06 00:13:52+08,2,2022-02-16 10:30:53+08
7429,2022-07-28 00:24:50+08,2160,515,2022-08-06 06:02:50+08,1,2022-02-16 10:30:53+08
7430,2022-07-28 00:26:14+08,4205,562,2022-08-01 20:02:14+08,2,2022-02-16 10:30:53+08
7431,2022-07-28 00:27:27+08,3931,589,2022-08-01 01:40:27+08,1,2022-02-16 10:30:53+08
7432,2022-07-28 00:31:40+08,3169,132,2022-07-29 00:44:40+08,2,2022-02-16 10:30:53+08
7433,2022-07-28 00:32:20+08,1748,282,2022-08-02 01:49:20+08,1,2022-02-16 10:30:53+08
7434,2022-07-28 00:34:40+08,2927,241,2022-07-29 22:01:40+08,1,2022-02-16 10:30:53+08
7435,2022-07-28 00:38:44+08,1574,380,2022-07-30 23:57:44+08,1,2022-02-16 10:30:53+08
7436,2022-07-28 00:39:12+08,299,45,2022-08-01 19:40:12+08,2,2022-02-16 10:30:53+08
7437,2022-07-28 00:39:18+08,2617,135,2022-07-29 01:33:18+08,2,2022-02-16 10:30:53+08
7438,2022-07-28 00:40:40+08,1364,52,2022-08-05 22:25:40+08,1,2022-02-16 10:30:53+08
7439,2022-07-28 00:42:31+08,4091,102,2022-08-05 23:34:31+08,1,2022-02-16 10:30:53+08
7440,2022-07-28 00:43:27+08,1476,484,2022-08-04 05:12:27+08,1,2022-02-16 10:30:53+08
7441,2022-07-28 00:46:53+08,4039,198,2022-08-01 06:05:53+08,1,2022-02-16 10:30:53+08
7442,2022-07-28 00:47:00+08,2471,105,2022-07-29 04:37:00+08,1,2022-02-16 10:30:53+08
7443,2022-07-28 00:47:43+08,703,380,2022-07-29 20:15:43+08,1,2022-02-16 10:30:53+08
7444,2022-07-28 00:49:16+08,120,531,2022-07-28 22:05:16+08,1,2022-02-16 10:30:53+08
7445,2022-07-28 00:57:15+08,4115,394,2022-08-01 03:24:15+08,1,2022-02-16 10:30:53+08
7446,2022-07-28 01:00:24+08,2337,486,2022-07-29 20:40:24+08,1,2022-02-16 10:30:53+08
7447,2022-07-28 01:02:08+08,1795,107,2022-07-30 04:15:08+08,1,2022-02-16 10:30:53+08
7448,2022-07-28 01:06:30+08,3584,175,2022-07-29 22:43:30+08,1,2022-02-16 10:30:53+08
7449,2022-07-28 01:17:41+08,2084,421,2022-08-02 01:52:41+08,1,2022-02-16 10:30:53+08
7450,2022-07-28 01:18:35+08,3496,191,2022-08-04 22:18:35+08,1,2022-02-16 10:30:53+08
7451,2022-07-28 01:18:41+08,2382,29,2022-08-03 20:55:41+08,2,2022-02-16 10:30:53+08
7452,2022-07-28 01:26:39+08,3482,285,2022-08-05 00:35:39+08,2,2022-02-16 10:30:53+08
7453,2022-07-28 01:27:13+08,2992,29,2022-07-30 06:52:13+08,1,2022-02-16 10:30:53+08
7454,2022-07-28 01:27:26+08,3248,75,2022-07-31 06:50:26+08,1,2022-02-16 10:30:53+08
7455,2022-07-28 01:34:41+08,3815,405,2022-08-01 00:32:41+08,1,2022-02-16 10:30:53+08
7456,2022-07-28 01:34:53+08,1959,501,2022-07-30 00:46:53+08,2,2022-02-16 10:30:53+08
